ts,open,high,low,close,volume,date,minutes,min_since_open,vwap,pct_vs_vwap,rsi_14,atr_14,atr_pct,vol_ratio,after_or,or_high,or_low,pct_vs_or_high,or_range_pct,ret_1,ret_3,ret_6,gap_pct,label,symbol
2026-06-05 14:25:00+00:00,749.7,749.77,748.89,749.1,22564.0,2026-06-05,625,55,750.0779306594807,-0.13037720742174563,19.2711983181495,1.3446428571428604,0.17950111562446405,0.5234762778061973,1,752.8,750.285,-0.4914984059511068,0.3352059550704048,-0.08536292581428073,-0.13198416190057793,0.053425938293028,-0.6182543561832125,1.0,SPY
2026-06-05 14:30:00+00:00,749.2,750.47,749.2,750.43,27551.0,2026-06-05,630,60,750.0752282876048,0.04729815077417079,26.64924885695551,1.408928571428573,0.18774949981058503,0.6427605739608595,1,752.8,750.285,-0.3148246546227424,0.3352059550704048,0.1775463890001161,-0.06525328929846141,0.19092122830439706,-0.6182543561832125,0.0,SPY
2026-06-05 14:35:00+00:00,750.43,750.72,750.08,750.14,22774.0,2026-06-05,635,65,750.0865857400477,0.007121079215090871,27.218145430286214,1.410357142857143,0.18801252337658877,0.5368187818216104,1,752.8,750.285,-0.3533475026567439,0.3352059550704048,-0.038644510480656535,0.05335182863392962,0.04401114949121876,-0.6182543561832125,0.0,SPY
2026-06-05 14:40:00+00:00,750.17,750.24,749.27,749.56,24710.0,2026-06-05,640,70,750.0670707385509,-0.06760338619474117,36.39607493309477,1.0975000000000006,0.14641923261646841,0.6055875314159255,1,752.8,750.285,-0.4303931987247621,0.3352059550704048,-0.07731890047191214,0.0614070217594298,-0.07065818768415832,-0.6182543561832125,0.0,SPY
2026-06-05 14:45:00+00:00,749.675,749.73,749.15,749.39,25030.0,2026-06-05,645,75,750.0365072266936,-0.08619676781922837,39.38223938223882,1.043214285714287,0.13920846097683276,0.626360701684142,1,752.8,750.285,-0.45297555791710525,0.3352059550704048,-0.02267997225038343,-0.13858720999959662,-0.2037500665849845,-0.6182543561832125,0.0,SPY
2026-06-05 14:50:00+00:00,749.32,749.8,749.275,749.61,14193.0,2026-06-05,650,80,750.0240586929992,-0.055206054819196486,46.23655913978516,0.9871428571428525,0.1316875251321157,0.35865725274558663,1,752.8,750.285,-0.4237513283740623,0.3352059550704048,0.029357210531233413,-0.07065347801743505,-0.01733934430602213,-0.6182543561832125,0.0,SPY
2026-06-05 14:55:00+00:00,749.59,750.05,749.5,750.0,15792.0,2026-06-05,655,85,750.0191253420535,-0.0025499805814635235,53.05429864253384,0.9385714285714195,0.12514285714285595,0.4111734403620159,1,752.8,750.285,-0.37194473963867625,0.3352059550704048,0.052027054068104484,0.05870110464807343,0.12014417300760805,-0.6182543561832125,0.0,SPY
2026-06-05 15:00:00+00:00,749.88,750.16,749.17,749.53,10517.0,2026-06-05,660,90,750.0117311765262,-0.06422981888169954,47.38041002277876,0.9578571428571406,0.12779437018626882,0.2873418759050299,1,752.8,750.285,-0.434378320935173,0.3352059550704048,-0.06266666666666643,0.018681861247138443,-0.11993123942273254,-0.6182543561832125,0.0,SPY
2026-06-05 15:05:00+00:00,749.53,749.65,748.82,749.095,14349.0,2026-06-05,665,95,749.9914319949373,-0.11952563145326082,52.49211356466875,0.9178571428571364,0.1225288038042086,0.49305889629578725,1,752.8,750.285,-0.49216259298617526,0.3352059550704048,-0.058036369458192016,-0.0687023919104579,-0.1393073292985214,-0.6182543561832125,0.0,SPY
2026-06-05 15:10:00+00:00,748.88,749.19,748.29,748.29,20404.0,2026-06-05,670,100,749.9439673037383,-0.2205454508401239,45.78884934756791,0.884999999999999,0.11826965481297345,0.7056154596321836,1,752.8,750.285,-0.5990967056323049,0.3352059550704048,-0.10746300535980913,-0.22800000000000598,-0.1694327338705337,-0.6182543561832125,0.0,SPY
2026-06-05 15:15:00+00:00,748.335,748.7,748.19,748.63,17041.0,2026-06-05,675,105,749.9044295584235,-0.16994559682411645,42.587939698492704,0.8314285714285704,0.11106001247993941,0.6135141605807881,1,752.8,750.285,-0.5539319872476035,0.3352059550704048,0.045436929532671755,-0.12007524715488271,-0.1014158181988023,-0.6182543561832125,0.0,SPY
2026-06-05 15:20:00+00:00,748.6,748.74,747.54,747.86,29254.0,2026-06-05,680,110,749.8206562757391,-0.2614833639656475,36.80473372781026,0.8560714285714296,0.11446947671642146,1.072820821246649,1,752.8,750.285,-0.6562167906482387,0.3352059550704048,-0.10285454764035196,-0.16486560449608945,-0.23345472979282578,-0.6182543561832125,0.0,SPY
2026-06-05 15:25:00+00:00,747.905,748.33,747.845,748.15,30846.0,2026-06-05,685,115,749.7429348523976,-0.21246413648582943,32.490518331226085,0.8292857142857153,0.11084484585787814,1.136611941315951,1,752.8,750.285,-0.6176939426142372,0.3352059550704048,0.0387773112614509,-0.018709323925214516,-0.2466666666666728,-0.6182543561832125,0.0,SPY
2026-06-05 15:30:00+00:00,748.19,748.4,747.66,747.67,18363.0,2026-06-05,690,120,749.6947103676301,-0.27007131564758063,35.64493758668466,0.797857142857148,0.10671247246206857,0.71311652074632,1,752.8,750.285,-0.6814558979808708,0.3352059550704048,-0.06415825703401934,-0.12823424121395366,-0.2481555107867628,-0.6182543561832125,0.0,SPY
2026-06-05 15:35:00+00:00,747.66,747.88,746.73,746.79,31515.0,2026-06-05,695,125,749.5840511604656,-0.372746879571416,34.49664429530148,0.8171428571428611,0.10942070155503704,1.2229763554024007,1,752.8,750.285,-0.7983528161530276,0.3352059550704048,-0.11769898484625951,-0.14307490706817472,-0.30770463025384664,-0.6182543561832125,0.0,SPY
2026-06-05 15:40:00+00:00,746.72,747.04,746.39,746.49,38037.0,2026-06-05,700,130,749.438145135722,-0.3933807152541088,19.31464174454854,0.7657142857142877,0.10257529045456572,1.545964993568132,1,752.8,750.285,-0.838204038257166,0.3352059550704048,-0.0401719358855801,-0.22188063890931087,-0.24054845046705964,-0.6182543561832125,0.0,SPY
2026-06-05 15:45:00+00:00,746.51,746.94,746.205,746.35,18984.0,2026-06-05,705,135,749.3671845220839,-0.40263099110860034,19.776714513556826,0.7725000000000039,0.10350371809472819,0.7899681041639359,1,752.8,750.285,-0.8568012752390983,0.3352059550704048,-0.01875443743385441,-0.17654847726937817,-0.3045563228831316,-0.6182543561832125,0.0,SPY
2026-06-05 15:50:00+00:00,746.33,746.85,746.285,746.69,21303.0,2026-06-05,710,140,749.2944279577001,-0.3475840551488921,26.202321724710586,0.7435714285714344,0.09958234723532314,0.9228310027551073,1,752.8,750.285,-0.811636556854397,0.3352059550704048,0.04555503450125453,-0.013390645295185966,-0.15644639371005242,-0.6182543561832125,0.0,SPY
2026-06-05 15:55:00+00:00,746.74,746.89,746.42,746.61,25805.0,2026-06-05,715,145,749.2122564475986,-0.3473323380929803,26.599326599327043,0.7357142857142905,0.09854064179615736,1.1213446575890111,1,752.8,750.285,-0.8222635494155076,0.3352059550704048,-0.010713950903329383,0.01607523208615458,-0.20584107465080326,-0.6182543561832125,0.0,SPY
2026-06-05 16:00:00+00:00,746.55,746.59,746.04,746.11,36757.0,2026-06-05,720,150,749.087012225364,-0.3974187479929688,21.864951768488865,0.7389285714285815,0.09903748394051567,1.578268271685248,1,752.8,750.285,-0.8886822529224152,0.3352059550704048,-0.06696936821097843,-0.03215649494204831,-0.20864820040926713,-0.6182543561832125,0.0,SPY
2026-06-05 16:05:00+00:00,746.075,746.075,745.07,745.23,36604.0,2026-06-05,725,155,748.9405612381972,-0.4954413514555379,14.456035767511509,0.7739285714285822,0.1038509683491784,1.5257102009257464,1,752.8,750.285,-1.0055791710945718,0.3352059550704048,-0.11794507512297159,-0.19552960398558916,-0.20889406660505871,-0.6182543561832125,0.0,SPY
2026-06-05 16:10:00+00:00,745.26,745.87,745.03,745.475,32363.0,2026-06-05,730,160,748.8205852751719,-0.44678062288344306,18.735543562066752,0.7632142857142981,0.10237959498498246,1.3355452799082208,1,752.8,750.285,-0.9730340063761865,0.3352059550704048,0.03287575647785701,-0.15202046583892015,-0.1359696713954639,-0.6182543561832125,0.0,SPY
2026-06-05 16:15:00+00:00,745.375,745.46,744.63,744.81,23639.0,2026-06-05,735,165,748.7259777577007,-0.5230188178361813,18.093819806403644,0.7642857142857338,0.10261485671321999,0.973788171515903,1,752.8,750.285,-1.0613708820403838,0.3352059550704048,-0.08920486937858962,-0.17423704279531105,-0.20633750921150718,-0.6182543561832125,0.0,SPY
2026-06-05 16:20:00+00:00,744.78,745.44,744.68,745.15,36434.0,2026-06-05,740,170,748.5934235534579,-0.459985814076823,24.880000000000564,0.7542857142857348,0.10122602352355027,1.4654787522876738,1,752.8,750.285,-1.0162061636556825,0.3352059550704048,0.04564922597709575,-0.010734940890733125,-0.20624355488891855,-0.6182543561832125,0.0,SPY
2026-06-05 16:25:00+00:00,745.09,745.54,744.77,744.77,25646.0,2026-06-05,745,175,748.5041846034526,-0.49888626947769504,19.31637519872841,0.7728571428571627,0.10377125056825096,1.0302784395174411,1,752.8,750.285,-1.0666843783209317,0.3352059550704048,-0.0509964436690602,-0.09457057580737338,-0.24644727501641484,-0.6182543561832125,0.0,SPY
2026-06-05 16:30:00+00:00,744.79,744.805,743.87,744.24,22382.0,2026-06-05,750,180,748.41445324546,-0.5577729328125178,20.082644628099473,0.753928571428584,0.10130180740467915,0.8846028436768207,1,752.8,750.285,-1.13708820403825,0.3352059550704048,-0.07116290935456071,-0.07652958472629257,-0.2506332846363146,-0.6182543561832125,0.0,SPY
2026-06-05 16:35:00+00:00,744.2,744.52,743.81,744.19,35549.0,2026-06-05,755,185,748.2752359738595,-0.5459536514719219,15.920826161791041,0.7700000000000143,0.10346820032518769,1.352207717120078,1,752.8,750.285,-1.1437300743889347,0.3352059550704048,-0.006718262925931029,-0.12883312084813747,-0.13955423157950841,-0.6182543561832125,0.0,SPY
2026-06-05 16:40:00+00:00,744.27,744.33,742.93,743.255,30153.0,2026-06-05,760,190,748.1460162540274,-0.6537515602257321,14.764565043895502,0.8171428571428773,0.10994111807426486,1.1056638089720365,1,752.8,750.285,-1.2679330499468597,0.3352059550704048,-0.1256399575377376,-0.20341850504181913,-0.29779670679768167,-0.6182543561832125,1.0,SPY
2026-06-05 16:45:00+00:00,743.225,743.55,742.495,743.53,46188.0,2026-06-05,765,195,747.9486297992394,-0.5907664809046344,21.20141342756233,0.8103571428571611,0.10898782064707022,1.6002300495264756,1,752.8,750.285,-1.2314027630180635,0.3352059550704048,0.03699941473653823,-0.09539933354831831,-0.1718559095608252,-0.6182543561832125,1.0,SPY
2026-06-05 16:50:00+00:00,743.55,744.61,743.28,744.555,37285.0,2026-06-05,770,200,747.8302151234506,-0.4379623953693741,34.847298355520536,0.8589285714285941,0.11536133279994013,1.2550744932239104,1,752.8,750.285,-1.095244420828906,0.3352059550704048,0.13785590359500777,0.04904661443985159,-0.0798496946923466,-0.6182543561832125,0.0,SPY
2026-06-05 16:55:00+00:00,744.49,744.67,743.985,744.54,25072.0,2026-06-05,775,205,747.7597832041653,-0.4305905822279551,35.54313099041511,0.8553571428571607,0.11488397438111596,0.832709211048542,1,752.8,750.285,-1.0972369819341115,0.3352059550704048,-0.0020146261861087034,0.172888174314334,-0.0308820172670754,-0.6182543561832125,0.0,SPY
2026-06-05 17:00:00+00:00,744.525,744.525,743.32,743.885,27876.0,2026-06-05,780,210,747.6738983532607,-0.5067581416986343,28.66920152091221,0.9021428571428649,0.12127450575597908,0.9279611718355995,1,752.8,750.285,-1.1842454835281568,0.3352059550704048,-0.087973782469708,0.04774521539143706,-0.047699666774159155,-0.6182543561832125,0.0,SPY
2026-06-05 17:05:00+00:00,743.82,743.88,743.36,743.51,11890.0,2026-06-05,785,215,747.6353414629957,-0.5517852399704817,27.43813682678295,0.9060714285714327,0.1218640540909245,0.4086999114884548,1,752.8,750.285,-1.2340595111583375,0.3352059550704048,-0.05041101783205271,-0.14035229096573953,-0.09137451457289503,-0.6182543561832125,1.0,SPY
2026-06-05 17:10:00+00:00,743.56,743.64,742.96,743.425,16832.0,2026-06-05,790,220,747.5788028706165,-0.5556341157168245,29.20216886134746,0.9139285714285685,0.12293487190080621,0.5800997391067594,1,752.8,750.285,-1.2453506907545167,0.3352059550704048,-0.011432260494148583,-0.14975689687592997,0.022872365473491918,-0.6182543561832125,1.0,SPY
2026-06-05 17:15:00+00:00,743.425,743.52,742.84,743.28,19105.0,2026-06-05,795,225,747.5145170551843,-0.5664795744524332,32.95454545454514,0.8882142857142818,0.11949928502237137,0.6728249845044233,1,752.8,750.285,-1.2646121147715172,0.3352059550704048,-0.01950432121599066,-0.0813297754357234,-0.03362339112072954,-0.6182543561832125,1.0,SPY
2026-06-05 17:20:00+00:00,743.28,744.14,742.83,744.04,33689.0,2026-06-05,800,230,747.4172124075421,-0.4518510346669259,38.49238171611824,0.9217857142857042,0.12388926862610938,1.195586596540539,1,752.8,750.285,-1.1636556854410192,0.3352059550704048,0.10224948875254825,0.07128350661054217,-0.06916883238980986,-0.6182543561832125,1.0,SPY
2026-06-05 17:25:00+00:00,744.05,744.05,743.4,744.03,31531.0,2026-06-05,805,235,747.3341252375078,-0.44212155258636954,43.0107526881722,0.9078571428571293,0.12201888940729934,1.0946306476446053,1,752.8,750.285,-1.164984059511156,0.3352059550704048,-0.0013440137627052096,0.08138009886673458,-0.06849867031992751,-0.6182543561832125,1.0,SPY
2026-06-05 17:30:00+00:00,743.98,744.23,743.6,744.13,14747.0,2026-06-05,810,240,747.29828427842,-0.4239651481977251,40.449438202247215,0.8985714285714071,0.12075463004735827,0.5178501510849851,1,752.8,750.285,-1.1517003188097714,0.3352059550704048,0.013440318266733087,0.11435798084167281,0.03293519831695235,-0.6182543561832125,1.0,SPY
2026-06-05 17:35:00+00:00,744.245,744.94,744.245,744.92,17169.0,2026-06-05,815,245,747.2663149475716,-0.3139864464165271,51.30434782608678,0.9014285714285555,0.12101011805677865,0.6121826813879564,1,752.8,750.285,-1.0467587672688623,0.3352059550704048,0.10616424549474424,0.11827321111768097,0.1896410270204818,-0.6182543561832125,0.0,SPY
2026-06-05 17:40:00+00:00,744.935,745.29,743.68,743.76,27633.0,2026-06-05,820,250,747.2075765069819,-0.4613947469722582,46.23824451410637,0.9496428571428461,0.12768135650516915,1.0015821322358085,1,752.8,750.285,-1.2008501594048837,0.3352059550704048,-0.15572141974976583,-0.036288859320188216,0.045061707636961934,-0.6182543561832125,1.0,SPY
2026-06-05 17:45:00+00:00,743.89,744.32,743.65,743.975,24903.0,2026-06-05,825,255,747.1520598051146,-0.4252226522594734,48.357524828112815,0.9467857142857058,0.1272604206170511,0.9221864665997638,1,752.8,750.285,-1.172290116896909,0.3352059550704048,0.028907174357328813,-0.020829693736301724,0.09350446668821011,-0.6182543561832125,0.0,SPY
2026-06-05 17:50:00+00:00,743.955,744.17,743.755,744.12,10748.0,2026-06-05,830,260,747.1289308303155,-0.402732474430027,57.515204170286935,0.8764285714285539,0.11778054230884184,0.4146037097542582,1,752.8,750.285,-1.1530286928799085,0.3352059550704048,0.01948990221445346,-0.1073940825860431,0.010752110101619472,-0.6182543561832125,0.0,SPY
2026-06-05 17:55:00+00:00,744.065,744.69,744.06,744.615,11539.0,2026-06-05,835,265,747.1079317546504,-0.33367759177653356,59.07949790795023,0.8460714285714224,0.11362535385016719,0.4557527978497979,1,752.8,750.285,-1.0872741764080693,0.3352059550704048,0.06652152878567907,0.11495643756049834,0.0786258618604041,-0.6182543561832125,0.0,SPY
2026-06-05 18:00:00+00:00,744.68,744.78,743.43,743.45,20933.0,2026-06-05,840,270,747.0626840882468,-0.48358513484793325,40.96484055601044,0.8474999999999925,0.11399556123478276,0.8528938415466417,1,752.8,750.285,-1.242029755579159,0.3352059550704048,-0.15645669238465443,-0.07056688732820504,-0.09138188219799392,-0.6182543561832125,0.0,SPY
2026-06-05 18:05:00+00:00,743.42,743.58,743.13,743.24,17609.0,2026-06-05,845,275,747.0189378049007,-0.5058690768944923,39.69889064976256,0.8307142857142854,0.11176931888949537,0.729403334072029,1,752.8,750.285,-1.2699256110520651,0.3352059550704048,-0.028246687739597043,-0.11826049561898255,-0.22552757343069496,-0.6182543561832125,0.0,SPY
2026-06-05 18:10:00+00:00,743.24,743.39,742.12,742.155,34321.0,2026-06-05,850,280,746.9195940737484,-0.6378991944450144,37.1661721068248,0.8342857142857188,0.11241394510388246,1.3873460907246167,1,752.8,750.285,-1.4140541976620593,0.3352059550704048,-0.1459824551961697,-0.3303720714731839,-0.21579541787674072,-0.6182543561832125,0.0,SPY
2026-06-05 18:15:00+00:00,742.15,742.15,741.295,741.4,44686.0,2026-06-05,855,285,746.7702180417488,-0.7191258987042999,35.18258426966284,0.8582142857142928,0.11575590581525395,1.7735741969284136,1,752.8,750.285,-1.514346439957489,0.3352059550704048,-0.10173077052637591,-0.27574147555317063,-0.3461137807050041,-0.6182543561832125,0.0,SPY
2026-06-05 18:20:00+00:00,741.44,741.96,741.35,741.52,38326.0,2026-06-05,860,290,746.6485281605168,-0.6868731360325199,36.68763102725381,0.8532142857142974,0.11506288241912523,1.4968696419714032,1,752.8,750.285,-1.4984059511158307,0.3352059550704048,0.016185594820616878,-0.23141919164738622,-0.34940600978337066,-0.6182543561832125,0.0,SPY
2026-06-05 18:25:00+00:00,741.49,741.51,740.52,740.92,37107.0,2026-06-05,865,295,746.5220664070678,-0.7504220784832211,34.494086727989426,0.8760714285714438,0.11824102852824109,1.4754245021381667,1,752.8,750.285,-1.5781083953241228,0.3352059550704048,-0.0809148775488211,-0.1664072868875155,-0.49622959515992493,-0.6182543561832125,0.0,SPY
2026-06-05 18:30:00+00:00,740.87,741.13,740.41,740.67,23417.0,2026-06-05,870,300,746.441699380583,-0.7732284229796621,26.26760563380286,0.8339285714285926,0.11259110959382622,0.95749008960753,1,752.8,750.285,-1.6113177470775766,0.3352059550704048,-0.03374183447605317,-0.09846236849204715,-0.37393234245747253,-0.6182543561832125,0.0,SPY
2026-06-05 18:35:00+00:00,740.69,740.71,740.1,740.6,29373.0,2026-06-05,875,305,746.3394272504156,-0.7690103243721393,26.04748603351979,0.8310714285714523,0.11221596389028522,1.1905543598535975,1,752.8,750.285,-1.620616365568535,0.3352059550704048,-0.009450902561181085,-0.1240694789081842,-0.35520154997039644,-0.6182543561832125,0.0,SPY
2026-06-05 18:40:00+00:00,740.58,740.64,739.76,740.06,25355.0,2026-06-05,880,310,746.2493079474137,-0.8293887688067296,23.223684210526073,0.8489285714285951,0.11471077634632262,1.0329732559537026,1,752.8,750.285,-1.6923485653560055,0.3352059550704048,-0.07291385363220604,-0.1160719105976371,-0.2822860453678855,-0.6182543561832125,0.0,SPY
2026-06-05 18:45:00+00:00,740.01,740.01,738.59,739.62,42333.0,2026-06-05,885,315,746.0868265652748,-0.8667659493528158,13.448275862069295,0.8960714285714418,0.12115294726635864,1.6239575261433647,1,752.8,750.285,-1.7507970244420763,0.3352059550704048,-0.059454638813061234,-0.1417635384179161,-0.24008632317237266,-0.6182543561832125,0.0,SPY
2026-06-05 18:50:00+00:00,739.6,739.85,738.5,738.91,64118.0,2026-06-05,890,320,745.8438056760575,-0.9296592159497141,14.338235294117851,0.8775000000000139,0.11875600546751484,2.255127127436946,1,752.8,750.285,-1.8451115834218899,0.3352059550704048,-0.0959952407993292,-0.22819335673778252,-0.35197971733735844,-0.6182543561832125,1.0,SPY
2026-06-05 18:55:00+00:00,739.01,740.13,738.87,739.19,55752.0,2026-06-05,895,325,745.654890341887,-0.8670083741987926,15.149308084487387,0.9196428571428653,0.12441224274447236,1.8421613477198495,1,752.8,750.285,-1.8079171094580102,0.3352059550704048,0.03789365416628776,-0.1175580358349193,-0.23349349457429946,-0.6182543561832125,0.0,SPY
2026-06-05 19:00:00+00:00,739.11,739.3,738.33,739.05,47133.0,2026-06-05,900,330,745.4914406216947,-0.8640529281359608,13.046647230321625,0.9592857142857188,0.12979983956237318,1.523532767768973,1,752.8,750.285,-1.8265143464399576,0.3352059550704048,-0.018939650157623333,-0.0770666017684829,-0.21872088784479216,-0.6182543561832125,0.0,SPY
2026-06-05 19:05:00+00:00,739.08,739.15,737.55,738.01,45466.0,2026-06-05,905,335,745.3261256355704,-0.9816005885117274,5.401755570561505,1.028571428571427,0.13937093380461335,1.4372783197506434,1,752.8,750.285,-1.9646652497343204,0.3352059550704048,-0.14072119613016687,-0.12180103124872499,-0.3497164461247704,-0.6182543561832125,0.0,SPY
2026-06-05 19:10:00+00:00,738.06,738.09,736.91,737.23,42235.0,2026-06-05,910,340,745.162032773167,-1.064470869999562,5.698005698006824,1.0164285714285728,0.13787129816048896,1.279546046691994,1,752.8,750.285,-2.0682784272050925,0.3352059550704048,-0.1056896248018302,-0.2651551022064713,-0.3824014269113163,-0.6182543561832125,0.0,SPY
2026-06-05 19:15:00+00:00,737.07,737.09,735.59,736.31,68221.0,2026-06-05,915,345,744.8758918412831,-1.1499757120758498,5.174644243209286,1.1014285714285685,0.1495876154647592,1.918454235610398,1,752.8,750.285,-2.190488841657812,0.3352059550704048,-0.12479144907289186,-0.3707462282660168,-0.44752710851518884,-0.6182543561832125,1.0,SPY
2026-06-05 19:20:00+00:00,736.195,736.9,735.89,736.9,56942.0,2026-06-05,920,350,744.6570246875789,-1.0416909302417938,13.683483068418667,1.0828571428571405,0.1469476377876429,1.5378985222486452,1,752.8,750.285,-2.112114771519657,0.3352059550704048,0.08012929336829178,-0.1504044660641468,-0.2720223031221658,-0.6182543561832125,1.0,SPY
2026-06-05 19:25:00+00:00,736.915,738.45,736.9,738.44,47686.0,2026-06-05,925,355,744.5118954113675,-0.8155538479358381,31.54613466334287,1.1321428571428587,0.1533154836063673,1.2494694091445042,1,752.8,750.285,-1.9075451647183714,0.3352059550704048,0.208983579861588,0.16412788410673507,-0.10146241155859492,-0.6182543561832125,0.0,SPY
2026-06-05 19:30:00+00:00,738.49,738.5,737.22,737.95,44071.0,2026-06-05,930,360,744.3824453323339,-0.8641317877213003,28.724672228845066,1.1799999999999986,0.15990243241412,1.1064455834190075,1,752.8,750.285,-1.972635494155142,0.3352059550704048,-0.06635610205297793,0.22273227309150823,-0.148839726676131,-0.6182543561832125,1.0,SPY
2026-06-05 19:35:00+00:00,737.93,738.8,737.82,738.69,61513.0,2026-06-05,935,365,744.2245200977464,-0.7436626916054164,36.92848769050514,1.1785714285714204,0.15954885385905052,1.4531825650220827,1,752.8,750.285,-1.8743358129649177,0.3352059550704048,0.10027779659869118,0.24290948568328474,0.09213967290417902,-0.6182543561832125,0.0,SPY
2026-06-05 19:40:00+00:00,738.67,738.73,736.98,737.79,92132.0,2026-06-05,940,370,743.9799937812882,-0.8320107842991139,34.3137254901968,1.252142857142847,0.1697153467982552,2.007679266416502,1,752.8,750.285,-1.9938894792773634,0.3352059550704048,-0.1218373065832834,-0.08802340068253534,0.07596001247913708,-0.6182543561832125,1.0,SPY
2026-06-05 19:45:00+00:00,737.69,738.93,737.63,738.81,45233.0,2026-06-05,945,375,743.8781563062851,-0.6813153825420774,41.16485686080949,1.3014285714285572,0.17615199732387993,0.956886886251613,1,752.8,750.285,-1.8583953241232745,0.3352059550704048,0.13825072175008835,0.11653906091197985,0.33953090410288045,-0.6182543561832125,0.0,SPY
2026-06-05 19:50:00+00:00,738.73,739.8,738.46,739.12,114946.0,2026-06-05,950,380,743.6654947154348,-0.6112284014433264,45.25252525252576,1.3342857142856945,0.1805235569712218,2.2405644976584846,1,752.8,750.285,-1.817215727948984,0.3352059550704048,0.041959367090327326,0.05821115758977147,0.3012620436965596,-0.6182543561832125,0.0,SPY
2026-06-05 19:55:00+00:00,739.0,739.01,737.14,737.45,257056.0,2026-06-05,955,385,743.1378945246919,-0.7653888419093199,40.251572327044606,1.3707142857142733,0.18587216566740433,4.151370905552662,1,752.8,750.285,-2.0390541976620495,0.3352059550704048,-0.22594436627340064,-0.046083573916688714,-0.13406641027030597,-0.6182543561832125,0.0,SPY
2026-06-08 13:30:00+00:00,743.35,744.505,742.18,742.19,58349.0,2026-06-08,570,0,742.9583333333334,-0.10341540014581121,60.81794195250658,1.7782142857142682,0.23959017040303265,0.9273241907825415,0,,,,,0.6427554410468606,0.4574924540815761,0.5745646724032882,0.800054240965486,0.0,SPY
2026-06-08 13:35:00+00:00,742.12,742.62,741.6,741.605,29427.0,2026-06-08,575,5,742.6174947214121,-0.13634135050802762,57.80795344325866,1.7610714285714104,0.23746757756102108,0.4705466605050697,0,,,,,-0.07882078712998508,0.33621062885593744,0.39461749854472483,0.800054240965486,1.0,SPY
2026-06-08 13:40:00+00:00,741.605,742.99,741.49,742.73,31878.0,2026-06-08,580,10,742.5604382358022,0.022834742529604938,61.185410334346514,1.7989285714285594,0.24220491584136353,0.5063138342099349,0,,,,,0.15169800635108643,0.7159807444572452,0.6695672210249581,0.800054240965486,0.0,SPY
2026-06-08 13:45:00+00:00,742.75,743.5,742.13,742.595,26936.0,2026-06-08,585,15,742.5937390681493,0.0001698010344590291,64.74750723705355,1.7824999999999867,0.24003662831018072,0.42865031485174043,1,744.505,741.49,-0.256546295861004,0.4066137102320984,-0.0181761878475295,0.05456823724383497,0.5123103368931181,0.800054240965486,0.0,SPY
2026-06-08 13:50:00+00:00,742.59,743.725,741.94,743.17,14333.0,2026-06-08,590,20,742.6250249808916,0.07338495213279608,69.3611473272485,1.8257142857142656,0.24566576768629866,0.23010852812740817,1,744.505,741.49,-0.1793137722379348,0.4066137102320984,0.07743117042262604,0.2110287821683876,0.5479489122199421,0.800054240965486,0.0,SPY
2026-06-08 13:55:00+00:00,743.15,743.28,740.82,740.845,39527.0,2026-06-08,595,25,742.4324298661345,-0.21381472606479424,63.54135562854598,1.8842857142856897,0.2543427726833129,0.6360171011960217,1,744.505,741.49,-0.49160180253993835,0.4066137102320984,-0.3128490116662275,-0.25379343772299334,0.4603701945894656,0.800054240965486,1.0,SPY
2026-06-08 14:00:00+00:00,740.8,742.31,740.63,741.24,22279.0,2026-06-08,600,30,742.3284917545539,-0.14663208628583066,63.11178247734143,1.9321428571428296,0.26066359844892745,0.37097197187613173,1,744.505,741.49,-0.43854641674669564,0.4066137102320984,0.05331749556249932,-0.1824682363872676,-0.127999568843562,0.800054240965486,1.0,SPY
2026-06-08 14:05:00+00:00,741.17,742.47,741.07,742.375,17566.0,2026-06-08,605,35,742.3024071939352,0.009779411377528312,62.18643542892521,1.9214285714285373,0.25882183147715604,0.30209926831302686,1,744.505,741.49,-0.28609613098635944,0.4066137102320984,0.153121795909561,-0.10697417818263943,0.10382885768029926,0.800054240965486,1.0,SPY
2026-06-08 14:10:00+00:00,742.355,742.445,741.44,741.64,22219.0,2026-06-08,610,40,742.2634104403321,-0.08398776385357558,61.256863941427525,1.9017857142856818,0.25642976569301573,0.39048694437243797,1,744.505,741.49,-0.3848194437915137,0.4066137102320984,-0.09900656676208319,0.10730989613212394,-0.1467558870652863,0.800054240965486,1.0,SPY
2026-06-08 14:15:00+00:00,741.64,741.65,740.89,741.55,14961.0,2026-06-08,615,45,742.2148797489263,-0.08958049307111833,59.08513341804287,1.8860714285714022,0.25434177446853246,0.2701736327437224,1,744.505,741.49,-0.3969080127064346,0.4066137102320984,-0.012135267784918469,0.04182181209864133,-0.14072273581159367,0.800054240965486,1.0,SPY
2026-06-08 14:20:00+00:00,741.545,742.32,741.23,742.15,15824.0,2026-06-08,620,50,742.1978914293378,-0.006452649608798228,64.11917098445605,1.8389285714285475,0.24778394818143873,0.2927391478486244,1,744.505,741.49,-0.3163175532736541,0.4066137102320984,0.08091160407255327,-0.03030813268227739,-0.137249888989055,0.800054240965486,1.0,SPY
